repo_name,watch,fork,star
MichaelB7/pgn-extract,4,3,9
luongchung/luongchung.github.io,0,1,0
RadicalFx/Radical.Windows,5,2,2
rei/rei-cedar,33,11,57
badoo/Chatto,120,559,4059
chrisj42/minicraft-plus-revived,26,32,91
DaveAckley/T2-12,2,0,5
stoodkev/SteemPlus,6,29,27
KabOOm356/Reporter,1,1,1
janvernieuwe/grumphp,1,0,0
splunk/splunk-sdk-python,96,266,441
redhat-cip/dci-control-server,26,8,14
GumTreeDiff/gumtree,25,102,369
google/go-containerregistry,28,143,606
inkle/ink,119,266,2099
cogstat/cogstat,2,3,4
akveo/react-native-ui-kitten,126,694,6101
deepmind/sonnet,469,1199,8277
cloudfoundry-community/jboss-buildpack,17,28,13
intracer/scalawiki,5,11,24
MTDdk/jawn,3,1,9
Strider-CD/strider,132,434,4405
spel-uchile/SUCHAI-Flight-Software,20,9,14
alphagov/transition,86,11,5
OData/odataorg.github.io,34,84,44
frdl/webfan,1,0,0
openfarmcc/OpenFarm,62,175,692
Rebilly/rebilly-php,25,17,11
OpenNumismat/open-numismat,8,10,27
mate-desktop/mate-terminal,21,53,76
puppetlabs/pxp-agent,153,48,15
Colinax/Fraggy-Backend-Theme,2,1,0
Yubico/yubico-piv-tool,41,61,145
tardis-sn/tardis,28,225,87
jaruba/PowderPlayer,49,95,514
cessen/psychopath,15,4,107
Softmotions/iowow,9,8,179
AlmasB/FXGLGames,13,110,198
mtaylor-semo/163,1,0,0
jsingh41/jsingh41.github.io,1,3,2
cloudtools/troposphere,195,1251,4047
mmbell/samurai,7,3,5
datacite/bracco,2,2,5
CityOfZion/neon-wallet,113,324,1017
EtlamGit/minutor,1,0,0
xfce-mirror/parole,0,4,7
twisted/axiom,8,14,14
lou1306/lou1306.github.io,1,0,0
rsolomakhin/rsolomakhin.github.io,8,33,16
mrkite/minutor,22,39,144
XoopsModules25x/tdmdownloads,10,5,3
mariospr/frogr,1,0,0
GNOME/frogr,2,2,11
gentoo-mirror/gentoo-zh,4,1,3
matus-chochlik/various,2,0,0
z4kn4fein/stashbox,10,8,75
beyondgrep/ack3,13,27,205
Syncplay/syncplay,29,87,595
katef/libfsm,16,20,144
agrc/deq-enviro,7,1,3
goodpaperman/apue,1,0,0
JimSeker/googleplayAPI,3,6,6
phanan/koel,343,1388,11274
Gekkio/mooneye-gb,35,25,477
AltSchool/django-allauth,25,0,0
rogerturner/HTM-scheme,4,0,6
DemocracyLab/CivicTechExchange,25,16,28
FAForever/faf-java-api,7,22,12
textlint/textlint,42,83,1566
openSUSE/linuxrc,23,33,9
sdaubert/packetgen,9,7,69
HewlettPackard/oneview-puppet,13,8,8
ControlzEx/ControlzEx,44,68,425
getpatchwork/patchwork,18,49,153
OskarStark/EasyAdminBundle,0,0,0
xieguigang/SMRUCC.WebCloud,1,1,1
wwmm/pulseeffects,65,91,1361
mwales/education,1,0,0
richardcornish/richardcornish,1,0,0
fifilyu/fifilyu.github.io,2,0,0
dokku/dokku,389,1539,18886
liqd/adhocracy4,15,5,51
kzampog/cilantro,35,91,394
magnetophon/.dot,1,0,1
zettsu-t/cPlusPlusFriend,1,1,7
hyperquantum/PMP,2,0,3
django-extensions/django-extensions,114,947,4692
CanonicalLtd/subiquity,38,45,140
JohannesPfeifer/DSGE_mod,52,154,152
dadoonet/fscrawler,73,192,742
brianonn/dotfiles,1,0,0
TechReborn/RebornCore,13,38,33
gruntwork-io/terragrunt,91,473,3635
samchon/tstl,15,28,299
jonathf/chaospy,21,60,185
opensemanticsearch/open-semantic-search-apps,8,26,50
libsmelt/Simulator,3,0,2
interuss/dss,16,38,53
http4s/blaze,26,38,248
bheisig/i-doit-api-client-php,3,5,10
emgarten/Sleet,8,27,154
ittooo66/myAHK,2,0,1
lingochen/wings3d,2,1,6
mockito/shipkit,14,33,140
juanda99/arasaac-frontend,0,0,6
Cat5TV/nems-migrator,3,1,2
openstack/storlets,15,7,39
Cacti/plugin_thold,30,44,41
yeti-platform/yeti,92,191,848
google/styleguide,1283,8656,23830
BBN-Q/Auspex,11,9,18
sklintyg/minaintyg,17,0,0
phpro/grumphp,84,297,3155
uktrade/data-hub-frontend,19,4,3
wtsi-npg/npg_irods,3,11,2
uti7/foo,1,0,0
noboomu/proteus,10,13,158
cryptomator/cryptofs,11,24,52
mgechev/codelyzer,55,215,2273
dvdvideo1234/TrackAssemblyTool,4,2,7
yrccondor/mdx,16,59,470
UdaraAlwis/Xamarin-Playground,18,118,140
activescaffold/active_scaffold,29,328,990
sokratis12GR/ArmorPlus,12,19,20
HotelsDotCom/waggle-dance,21,18,86
Hiroyuki-Adachi/farm2,2,0,0
btamilselvan/tamils,1,0,0
DanieleDeSensi/nornir,1,1,1
nspire-emus/firebird,30,35,306
react-native-community/react-native-svg,88,601,4448
poooi/poi,106,356,1423
ngircd/ngircd,18,48,260
Theophilix/event-table-edit,13,7,10
EdwinVW/pitstop,81,224,477
merenlab/web,2,21,6
xmrig/xmrig-proxy,57,211,307
angular/flex-layout,185,614,4734
nodeca/nodeca.core,9,6,11
ultraq/redhorizon,1,4,3
jpaoletti/java-presentation-manager-2,1,1,1
hh-italian-group/h-tautau,7,5,1
sgotti/stolon,1,0,1
gadsbyfly/PyBioMed,4,19,35
crownedgrouse/geas,9,2,87
sorintlab/stolon,99,297,2685
stephanenicolas/toothpick,31,112,986
cloudant/python-cloudant,106,37,133
aerogear/aerogear-unifiedpush-server,69,220,415
rayliao/rayliao.github.io,1,0,0
secondsun/aerogear-unifiedpush-server,1,0,0
nicejeremy/nicejeremy.github.io,1,1,0
KDE/juk,2,2,9
ElunaLuaEngine/Eluna,37,169,180
lykqnbz/lykqnbz.github.io,0,1,0
Cacti/plugin_flowview,14,6,10
JiHong88/SunEditor,15,61,244
AjuntamentdeBarcelona/decidim-barcelona,27,18,53
teiniker/teiniker-lectures-securedesign,1,0,1
appknox/irene,5,6,13
OskarStark/SonataMediaBundle,1,0,0
cronvel/terminal-kit,24,121,1707
adhuc-projects/cena,1,0,1
MoleskiCoder/EightBit,2,0,6
telefonicaid/perseo-fe,18,22,6
abelfunctions/abelfunctions,9,12,13
riemann/riemann,171,513,3895
mgvez/freestone-frontend,5,0,0
unfiltered/unfiltered,30,118,708
TNG/junit-dataprovider,26,35,211
kawansoft/aceql-http-gui,2,0,0
nawawi/openstack,1,0,0
wisechengyi/intellij-pants-plugin,1,0,0
rjwut/ian,8,2,7
Openand-I/haveged,2,0,3
ExPixel/Pyrite,1,1,12
SylvainCorlay/ipywidgets,2,1,1
prebid/prebid-mobile-ios,16,39,21
pacomus/roboblocks,0,0,0
siteorigin/vantage,7,15,52
phpMv/phpMv-UI,5,5,28
publify/publify_core,2,3,1
gitpython-developers/GitPython,103,614,2647
Kevin-Huang-NZ/notes,1,0,0
react-cosmos/react-cosmos,71,260,6039
comsechq/sugar,4,1,1
MIPT-ILab/mipt-mips,19,115,184
mikepenz/Android-Iconics,163,582,4545
mozilla-services/tecken,5,15,19
openSUSE/libstorage-ng,20,23,17
dereuromark/cakephp-tools,42,146,311
phetsims/ph-scale,18,2,0
kieranjol/IFIscripts,18,27,37
emacsmirror/flycheck,0,0,2
mtu-most/franklin,13,17,38
jjdejong/phpip,7,6,8
tnodir/fort,3,6,24
flot/flot,300,1575,5774
datatheorem/TrustKit,56,195,1300
BNUCNL/FreeROI,11,15,12
sunshineDrizzle/FreeROI,1,0,0
KostyaSha/github-integration-plugin,118,73,75
PKRoma/RestSharp,0,0,1
WorkerFramework/worker-framework,6,4,6
davechurchill/commandcenter,30,98,433
handmadecode/quill,1,2,2
Lattyware/massivedecks,11,21,128
OpenConext/OpenConext-manage,7,5,4
cahirwpz/demoscene,15,8,55
zoff99/ToxBlinkenwall,3,5,10
Silmathoron/NNGT,2,5,4
lynix94/orca-lang,5,0,25
cloudfoundry-community/tomee-buildpack,34,25,14
WolfgangFahl/Mediawiki-Japi,5,5,9
wikimedia/mediawiki-extensions-AbuseFilter,6,10,17
BryanWilhite/SonghayCore,0,0,0
ohsu-comp-bio/funnel,17,19,75
aarpon/obit_annotation_tool,1,1,0
EddyVerbruggen/nativescript-plugin-firebase,49,370,896
rsalmaso/django-allauth,1,0,0
sjohaar/mypage,0,0,0
pennersr/django-allauth,188,1858,5309
lanhuaguizha/Christian,2,0,1
sonata-project/SonataMediaBundle,49,467,394
pantsbuild/intellij-pants-plugin,28,47,64
Fresnoy/kart,4,2,1
bite-your-idols/Gamestarter,22,34,202
Bleyddyn/malpi,1,0,2
PioneerCode/pioneer-blog,6,15,41
philwareham/textpattern-classic-admin-theme,3,1,5
AlekseyBuzmakov/FCAPS,2,2,6
yglukhov/rod,11,15,65
Kyria/LazyBlacksmith,8,9,29
rails-girls-summer-of-code/rgsoc-teams,26,152,65
Screenly/screenly-ose,89,413,1016
bitrich-info/xchange-stream,54,233,396
paolodedios/pybuilder,1,0,0
leprikon-cz/leprikon,0,0,2
CapnBry/HeaterMeter,96,74,365
tlily/tigerlily,8,6,10
flycheck/flycheck,60,343,1904
fabiencro/knmt,5,15,41
edwardspec/mediawiki-moderation,5,10,12
stephanmahieu/formhistorycontrol-2,2,7,16
tessel/t2-cli,32,60,112
prebid/prebid.github.io,34,498,35
lionsoul2014/jcseg,90,202,718
djsegal/julia_observer,7,4,50
SteamDatabase/ValveResourceFormat,43,87,438
joyent/sdc-imgapi,45,16,5
ram-on/SkyTube,62,222,693
JUG-Ostfalen/JUG-Ostfalen.github.io,3,4,2
xaizek/uncov,2,0,0
CSE-CSUSB/Website,17,9,7
ckemere/ELEC327,3,18,2
qvacua/vimr,121,132,4553
Waziup/waziup.io,6,6,6
kipr/libwallaby,10,12,13
joblib/joblib,55,257,1911
structurizr/java,60,211,678
Dallinger/Dallinger,5,23,71
KDE/kitemmodels,1,2,10
bemusic/bemuse,22,104,678
square/leakcanary,1049,3605,24502
MaartenBaert/ssr,99,202,1426
pvilas/pvilas.github.io,1,0,0
xiaojinzi123/Component,18,173,1749
hmrc/gmp-frontend,38,1,0
lightspeeddevelopment/tour-operator,7,2,8
matthiaskoenig/libsbgn-python,5,0,2
bitrise-io/osx-box-bootstrap,7,29,98
open-eid/MOPP-Android,14,8,9
Popmotion/popmotion,261,633,17614
mikutter/mikutter,17,11,88
orange-cloudfoundry/cf-ops-automation,8,4,19
salilab/saliweb,2,3,4
lutoma/xelix,5,4,41
googleapis/nodejs-storage,45,197,435
mailjet/wordpress-mailjet-plugin-apiv3,24,12,16
devgateway/dg-toolkit,8,5,6
restsharp/RestSharp,459,2009,7121
jupyter-widgets/ipywidgets,65,622,1782
ONLYOFFICE/doc-builder-testing,19,9,1
MiniProfiler/dotnet,122,457,1902
3scale/3scale_toolbox,26,11,23
pywr/pywr,10,25,44
spacecowboy/Feeder,17,32,99
pepeizq/Steam-Deals,2,2,5
stb-tester/stb-tester,39,82,130
pybuilder/pybuilder,98,217,1190
arcivanov/pybuilder,0,1,0
tdaylan/pcat,3,3,2
FreemapSlovakia/freemap-v3-react,7,10,16
GNOME/gxml,3,4,10
GATB/DiscoSnp,10,13,19
icescrum/iceScrum-core,7,23,33
steffest/BassoonTracker,28,32,608
Hitchwiki/MyHitchhikingSpots-for-Android,3,2,8
tamasgal/km3pipe,4,3,12
CxAalto/gtfspy,13,17,85
s-takeuchi/YaizuComLib,1,1,0
paiden/Nett,14,20,196
alorozco53/alorozco53.github.io,2,0,1
SilentChaos512/SilentGems,9,15,34
eclipxe13/CfdiUtils,8,18,33
gskinner/regexr,180,692,6507
KWARC/rust-libxml,3,17,17
concord-consortium/building-models,15,3,5
verybadcat/CSharpMath,17,11,105
olivierlar/miningsuite,14,3,37
undisbeliever/untech-engine,5,0,20
pshrmn/curi,7,8,250
hramotradnoe/hramotradnoe.github.io,1,0,1
ebassi/graphene,19,50,238
nusskylab/nusskylab,10,24,12
subscriptions-project/scenic-demo,13,13,5
io7m/jspatial,2,1,10
luisbarrancos/appleseed-maya2,3,0,0
appleseedhq/appleseed-maya,29,20,73
edx/edx-proctoring,95,44,18
gbif/crawler,17,3,3
mmasdeu/darmonpoints,1,3,1
parentnode/manipulator,3,8,6
cppwfs/spring-cloud-task,1,0,1
beNative/LogViewer,5,10,20
spring-cloud/spring-cloud-task,56,210,265
ianfleeton/zmey,1,1,0
VoIPGRID/vialer-ios,15,20,42
elw00d/consoleframework,45,50,429
cirosantilli/linux-kernel-module-cheat,94,274,1627
Backs/judge.net,3,2,2
henrypp/chrlauncher,35,45,408
kwiato88/EditorPlugins,0,0,0
rinigus/osmscout-server,16,20,82
endlessm/gnome-initial-setup,32,3,1
MageRings/draftomatic,4,1,3
PrismJS/prism,116,924,7772
lando/lando,70,375,2123
fitpay/fitpay-ios-sdk,23,7,3
GeorgeMKhoury/skpr,0,0,0
silkimen/cordova-plugin-advanced-http,10,151,229
ngageoint/geopackage-mapcache-android,19,11,25
kermith72/auto_install,2,9,5
varqox/sim,2,2,10
F5Networks/k8s-bigip-ctlr,45,94,142
bootleg/ret-sync,37,106,534
prumo/prumo,3,0,0
SciLifeLab/genomics-status,18,17,10
jeffhammond/HPCInfo,21,36,138
bludit/bludit,67,171,649
NIPOSoftware/Nfield-SDK,13,3,7
openaustralia/planningalerts,14,43,53
BiRG/Omics-Dashboard,3,0,0
mossmann/hackrf,486,932,3229
rdk/p2rank,4,12,31
cellular-nanoscience/pyotic,1,1,0
MaridProject/marid,1,2,0
lincf0912/LFMediaEditingController,6,66,299
netease-im/NIM_iOS_UIKit,45,327,1205
mobxjs/mobx-state-tree,104,494,5282
tylermorganwall/skpr,6,7,72
CHEF-KOCH/regtweaks,77,130,557
keirf/Disk-Utilities,27,24,86
medooze/media-server-node,45,56,349
PeteLawrence/EagleWebsite,1,0,0
geocoder-php/Geocoder,140,481,3581
votinginfoproject/Metis,30,7,13
DemocracyClub/Website,3,9,7
thomasvl/gtm-session-fetcher,1,0,0
miykael/nipype_tutorial,5,52,59
cwcpark/cwcpark.github.io,1,0,0
TommyLemon/Android-ZBLibrary,226,1241,4499
opendevshop/devshop,14,74,145
bmun/huxley,16,41,25
getpelican/pelican-plugins,71,844,1220
alphagov/finder-frontend,27,2,5
tomcarbon/dogecoinmultisig,2,4,6
zalando/patroni,109,361,3130
iwalkalone69/kiwiirc,1,0,0
52North/javaPS,12,7,8
crowi/crowi,71,160,953
phetsims/capacitor-lab-basics,19,0,5
athrane/bassebombecraft,2,0,0
KDE/kgpg,2,1,8
WarpOrganization/warp,6,1,25
AuScope/AuScope-Portal,10,14,2
PeterWarren/AuScope-Portal,1,0,0
movsim/traffic-simulation-de,26,75,428
jennybeblog/jennybeblog.github.io,1,0,0
libktx/ktx,32,45,712
abrensch/brouter,26,56,143
GNOME/gbrainy,3,5,14
blake-regalia/graphy.js,9,1,65
phpmd/phpmd,62,298,1673
google/gtm-session-fetcher,27,103,125
prey/prey-node-client,40,75,295
FRESNA/powerplantmatching,16,15,31
scsheltierescue/scsheltierescue.com,1,0,0
nrenner/brouter,1,0,2
simon-anders/htseq,9,55,108
ethanwilkins/simplr,1,3,1
belgaard/Leantest,4,4,1
hiloteam/Hilo3d,4,5,76
jkahne/dotfiles,1,1,0
ajepst/XlsToEf,1,4,4
MatterHackers/MatterSlice,34,54,114
kerim/syllabi,1,0,1
Daniele122898/SoraBot-v2,4,2,5
DaveGamble/cJSON,239,1630,4200
rubygems/rubygems.org,98,783,1861
debops/debops,47,219,603
proinsias/gilbert-shannon-reeds,1,1,1
rhythmus-emulator/rparser,3,0,1
drybjed/debops,2,0,2
federicoiosue/Omni-Notes,152,916,2038
tim-group/tg-eventstore,11,2,7
jonathanvdc/cs-wasm,3,2,15
jtduchesne/Nestled,1,0,1
kmansouri/OPERA,6,12,15
Ocramius/ProxyManager,46,146,3593
unexpectedjs/unexpected,13,28,330
linuxmint/cinnamon-session,15,33,18
skerit/alchemy,3,3,1
dedis/kyber,49,91,341
conveyal/analysis-ui,5,12,35
bitwarden/web,64,177,1034
pywbem/pywbemtools,1,2,4
epfindia/epfindia.github.io,0,0,0
PopulateTools/gobierto-comparador-presupuestos,6,1,0
mendix/database-connector,18,15,5
butcherman/Tech_Bench,3,0,0
peterlembke/infohub,1,0,1
sportdb/sport.db,12,24,174
WSDOT/wsdot-ios-app,3,1,8
loganSims/wsdot-ios-app,2,0,1
bfabiszewski/ulogger-server,27,51,226
obono/ArduboyWorks,1,8,16
FXMisc/RichTextFX,51,182,770
airbnb/lottie-android,853,4541,28397
FAForever/client,27,89,66
Novartis/EQP-QM,30,0,3
frankkoch/moodle-mod_studentquiz,11,20,22
anchorcms/anchor-cms,195,599,3370
lightstep/lightstep-tracer-cpp,35,12,32
bombmanual/bombmanual.github.io,5,43,47
tiksn/TIKSN-Framework,1,2,6
gisma/uavRmp,4,9,5
ARM-software/optimized-routines,25,34,113
JGCRI/hector,16,20,44
ItsOnlyBinary/kiwiirc,2,0,0
lahwaacz/wiki-scripts,7,4,16
scgupta/scgupta.github.io,1,0,0
briot/geneapro,17,8,27
camsys/transam_spatial,11,2,1
kiwiirc/kiwiirc,30,111,336
Kunstmaan/KunstmaanGeneratorBundle,19,13,24
googleapis/nodejs-text-to-speech,18,64,208
FJFranklin/wifi-py-rpi-car-controller,1,1,0
pushtechnology/diffusion-rest-adapter,20,0,2
Bibliome/alvisir,3,1,5
nicolargo/glances,511,1033,15583
Karbovanets/Karbowanec-Blockchain-Explorer,13,141,43
SayakMukhopadhyay/elitebgs,5,6,28
advantys/workflowgen-templates,5,0,1
akopytov/sysbench,168,611,3034
oysteinkrog/thing_libutils,1,1,2
MemsourceDemo/MemsourceDemo,0,1,0
MeanEYE/Sunflower,32,33,292
PyPlanet/PyPlanet,12,14,44
whole-tale/dashboard,14,2,5
jeantimex/javascript-problems-and-solutions,1,0,0
teampheenix/StarCraft-Casting-Tool,1,7,12
AmericanNumismaticSociety/migration_scripts,4,0,2
jmltn/jamesmilton.me,1,0,0
sklprogs/mclient,1,0,0
MazamaScience/PWFSLSmoke,11,3,8
kewashi/HousePanel,12,27,35
shannon-lab/zapdos,4,10,6
lindsayad/zapdos,4,18,7
benjaminfurman/benjaminfurman.github.io,1,0,0
fperana/WiRL,0,0,0
lminuti/WiRL,1,0,1
augcog/OpenARK,28,77,182
delphi-blocks/WiRL,45,46,108
haraneesh/mydev,1,0,0
google/flexbox-layout,448,1610,15319
centic9/poi-benchmark,1,1,0
joaohf/meta-erlang,4,21,22
Countly/countly-sdk-android,73,273,599
DomenicoMammola/OboCL,3,7,12
dac1976/CoreLibrary,1,0,6
shysaur/Fragaria,8,20,51
oridb/mc,18,30,299
osalabs/osafw-asp.net,2,2,0
mam1/Pcon-TNG,0,0,0
Convolvr/convolvr,3,4,15
guidance-guarantee-programme/pension_guidance,8,8,4
tohojo/flent,24,54,220
JanMiksovsky/elix,1,0,0
spinnaker/gate,85,542,82
javiereguiluz/EasyAdminBundle,0,0,5
vishnugonela/devstack,1,1,0
OpenDrift/opendrift,18,48,73
line/line-bot-sdk-java,77,782,431
elix/elix,22,30,374
studybuffalo/studybuffalo,1,0,1
jubitaneja/souper,3,0,1
Sowapps/orpheus-website,1,1,0
Linaro/test-definitions,28,48,13
matthias-k/pysaliency,5,20,64
statgen/locuszoom,12,22,84
scottlamb/moonfire-nvr,29,40,284
dotwebstack/dotwebstack-framework,10,8,9
macropeople/macrocore,3,3,11
atomicjolt/lti_starter_app,9,2,11
ellmetha/django-machina,40,77,379
huiyan-fe/mapv,151,690,2006
OpenClinica/enketo-express-oc,9,13,5
jon-turney/cygwin-setup,2,1,1
yosiakatsuki/ystandard,2,4,22
Aferide/Aferide.github.io,0,0,0
Village-X-Org/Site-v2,0,0,0
dfahlander/Dexie.js,107,374,5036
GNOME/gnome-disk-utility,11,16,29
carbon/Amazon,1,4,11
overblog/GraphQLBundle,43,137,546
velnias75/NetMauMau,3,2,16
NERC-CEH/irecord-app,7,1,1
cityofasheville/simplicity2,7,8,8
database-rider/database-rider,14,61,272
ARPA-SIMC/wreport,7,3,5
viblo/pymunk,16,88,375
jimjag/ponymail,1,0,0
toastkidjp/Yobidashi_kt,1,0,1
ctmarinas/stgit,15,17,90
praw-dev/praw,73,365,2061
dpgaspar/Flask-AppBuilder,155,836,2706
emacsmirror/stgit,1,0,0
Som-Energia/somenergia-generationkwh,3,0,2
desireevl/desireevl.github.io,1,1,1
mononobi/imovie,1,0,1
Thatsmusic99/HeadsPlus,1,8,3
tyler-skorczewski-math/tyler-skorczewski-math.github.io,0,0,0
atk4/ui,19,79,275
biorack/metatlas,12,6,11
antonycourtney/tabli,17,24,200
justcoding121/Titanium-Web-Proxy,70,286,855
square/okio,274,994,6898
xamoom/xamoom-ios-sdk,4,3,4
carthage-college/django-djforms,4,0,1
toolbox4minecraft/amidst,94,132,1054
jtemporal/jtemporal.github.io,1,28,7
horsefaced/AgoraCLI,4,13,21
GoogleCloudPlatform/nodejs-docs-samples,92,1302,1832
lexus2k/ssd1306,19,54,213
mikeireland/chronostar,4,1,1
kghose/groho,2,1,9
openseadragon/browser-extension,5,1,7
santa01/graphene,1,1,3
locomotivecms/steam,10,45,34
vimeo/VimeoNetworking,22,32,67
FastLED/FastLED,331,969,3673
mhvk/baseband,3,20,13
xenit-eu/dynamic-extensions-for-alfresco,24,31,75
uclapi/uclapi,5,14,28
laccore/coretools,5,0,8
SAP2Moose/SAP2Moose,9,9,28
apiaryio/dredd,78,262,3318
firebase/FirebaseUI-iOS,148,390,1208
JimSeker/ui,9,25,23
rclab-auth/gidopensees,21,17,34
Leaflet/Leaflet,953,4440,27360
HoogieMan/google-python-exercises,0,0,0
DigitalPebble/storm-crawler,77,206,627
EliverLara/Ant,17,35,558
Snaipe/Criterion,50,112,930
evoldoers/historian,1,1,5
clement911/ShopifySharp,1,0,0
googleapis/python-storage,8,8,6
WebReflection/hyperHTML,83,96,2637
grails-plugins/grails-spring-security-core,46,216,231
swarmpit/swarmpit,46,136,1419
SimonZgx/SimonZgx.github.io,0,0,3
flask-admin/flask-admin,162,1181,4140
BLSQ/orbf2,7,3,3
phpmyadmin/sql-parser,21,72,246
lpereira/lwan,310,546,5148
census-instrumentation/opencensus-website,27,141,35
ef-gy/blog,5,0,6
chylex/TweetDuck,11,10,103
jimwins/scat,15,21,30
lcgamboa/picsimlab,6,15,31
CLVsol/clvsol_odoo_addons,2,5,1
LGhassen/Scatterer,26,40,115
lavecinal/lavecinal.github.io,1,0,0
jmad/aloha,6,0,0
marpies/onesignal-ane,11,4,39
philippebeck/philippebeck,1,1,3
PKRoma/git-tfs,0,0,0
silverbulleters/vanessa-runner,27,58,100
SuperAwesomeLTD/sa-mobile-sdk-android,33,1,1
smalljobs/smalljobs,1,2,0
kubernetes-incubator/kube-aws,86,274,1116
GoogleCloudPlatform/click-to-deploy,29,211,382
lordrasmus/libcwebui,1,0,0
postmanlabs/postman-collection,34,81,189
seanox/devwex-test,1,0,0
BrendelGroup/AEGeAn,2,9,16
tangrams/tangram,96,250,1579
chall32/chall32.github.io,1,0,0
Comunitea/CMNT_00098_2017_JIM_addons,7,3,1
Charcoal-SE/metasmoke,15,29,36
Soulofdestiny/os-autoinst,1,0,0
dangeredwolf/ModernDeck,4,12,55
helm/charts,379,13748,12631
adigostin/mstp-lib,4,3,11
rafaelpassarela/delphi-data-flash,1,3,1
kompisbyran/Kompisbyran,6,12,4
ioscreator/ioscreator,432,1909,3512
dreamhead/moco,262,811,3072
yast/yast-autoinstallation,25,21,9
ICOS-Carbon-Portal/meta,10,0,2
MicrosoftLearning/WebAPIDesign,40,115,128
doskonaleszare/doskonaleszare.github.io,1,1,1
stripe/veneur,40,123,1413
xwp/stream,54,86,302
evanj/veneur,1,0,1
ampproject/worker-dom,59,92,2300
calliope-project/calliope,17,39,110
radicallyopensecurity/pentext,13,24,50
aio-libs/aiokafka,19,95,399
binjr/binjr,5,12,72
ms609/citation-bot,10,18,17
bubbleboy14/cantools,2,1,2
Emile666/stc1000_stm8,12,8,28
mediafactory/yats,11,17,46
os-autoinst/os-autoinst,20,139,95
dblock/grape,2,2,4
skylines-project/skylines,29,80,268
YunoHost/yunohost,47,142,568
dgknght/clj-money,1,0,1
knative/eventing-contrib,27,165,171
parmaja/miniedit,5,12,29
thrig/scripts,2,1,13
amcdawes/QMlabs,5,10,23
wso2/carbon-analytics-common,138,178,5
mgatland/girlcode,1,0,0
keel-hq/keel,29,125,1349
omnirom/android_packages_apps_OmniSwitch,28,134,45
ruby-grape/grape,223,1141,9071
tristanstraub/clj-trek,0,1,0
art-institute-of-chicago/data-aggregator,2,3,18
napalm-automation/napalm,190,403,1432
catalyst-cooperative/pudl,9,39,131
